yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
161,whi3,Y,615213,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 whi3_BD50_2xSLAD+400S_4x_Day6_1
162,whi3,N,913390,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 whi3_BD50_2xSLAD_4x_Day6_1
163,whi3,Y,793713,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 whi3_BD75_2xSLAD+400S_4x_Day6_1
164,whi3,N,667415,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 whi3_BD75_2xSLAD_4x_Day6_1
165,parent,Y,814816,401401,0.492627783450497,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_10
166,parent,Y,744514,349193,0.469021401880959,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_1
167,parent,Y,831780,404412,0.486200678063911,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_2
168,parent,Y,863355,414353,0.479933515182051,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_3
169,parent,Y,731494,318900,0.435957096025395,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_4
170,parent,Y,682444,243073,0.356180140788109,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_5
171,parent,Y,667190,267598,0.401082150511848,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_6
172,parent,Y,622852,221789,0.356086197041994,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_7
173,parent,Y,753731,345736,0.458699456437376,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_8
174,parent,Y,776468,292562,0.37678564989156,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD50_2xSLAD+400S_4x_Day6_9
175,parent,N,932961,176804,0.189508457481074,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_10
176,parent,N,784943,348745,0.444293407291994,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_1
177,parent,N,777282,273679,0.352097436966249,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_2
178,parent,N,929636,413201,0.444476117534175,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_3
179,parent,N,866271,345362,0.398676626598374,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_4
180,parent,N,873880,338866,0.387771776445279,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_5
181,parent,N,838191,223839,0.267050111490102,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_6
182,parent,N,955506,282703,0.295867320561043,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_7
183,parent,N,646993,181587,0.280663005627572,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_8
184,parent,N,889259,217027,0.24405375711688,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD50_2xSLAD_4x_Day6_9
185,parent,Y,815966,304700,0.373422422012682,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_10
186,parent,Y,786776,339680,0.431736606098813,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_1
187,parent,Y,805816,181054,0.224684046978467,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_2
188,parent,Y,730334,377054,0.51627611476393,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_3
189,parent,Y,884743,458530,0.518263495727008,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_4
190,parent,Y,925648,510245,0.551230057213973,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_5
191,parent,Y,873750,320308,0.366589985693848,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_6
192,parent,Y,791557,373858,0.472307111174558,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_7
193,parent,Y,817306,403389,0.493559327840491,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_8
194,parent,Y,917090,360716,0.393326718206501,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day6_9
195,parent,N,1074767,346552,0.322443841316304,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_10
196,parent,N,929001,578019,0.62219416340779,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_1
197,parent,N,969640,565527,0.583233983746545,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_2
198,parent,N,988910,580483,0.586992749592986,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_3
199,parent,N,930798,502023,0.53934688299717,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_4
200,parent,N,932634,309482,0.331836497489905,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_5
201,parent,N,920527,311602,0.338503922209778,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_6
202,parent,N,814274,410969,0.504706032613101,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_7
203,parent,N,941108,279516,0.297007357285243,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_8
204,parent,N,984340,501330,0.509305727695715,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796_BD75_2xSLAD_4x_Day6_9
